lat lon depth(km) vs(km/s) vp(km/s) den(g/cm^2)
33.300000 -124.347200 29.000000 4.666000 7.903531 3.257014 
33.300000 -124.347200 30.000000 4.661300 7.891957 3.252974 
33.300000 -124.347200 31.000000 4.655800 7.879872 3.248764 
33.300000 -124.347200 32.000000 4.649800 7.867106 3.244326 
33.300000 -124.347200 33.000000 4.643400 7.853830 3.239722 
33.300000 -124.347200 34.000000 4.636600 7.839702 3.234835 
33.300000 -124.347200 35.000000 4.629500 7.824724 3.229666 
33.300000 -124.347200 36.000000 4.622000 7.809065 3.224278 
33.300000 -124.347200 37.000000 4.614200 7.792724 3.218672 
33.300000 -124.347200 38.000000 4.605900 7.775703 3.212850 
33.300000 -124.347200 39.000000 4.597100 7.757321 3.206583 
33.300000 -124.347200 40.000000 4.587900 7.738257 3.200106 
33.300000 -124.347200 41.000000 4.578300 7.718343 3.193365 
33.300000 -124.347200 42.000000 4.568300 7.697237 3.186249 
33.300000 -124.347200 43.000000 4.557500 7.675450 3.178933 
33.300000 -124.347200 44.000000 4.546300 7.652812 3.171363 
33.300000 -124.347200 45.000000 4.534600 7.628812 3.163375 
33.300000 -124.347200 46.000000 4.522200 7.604642 3.155368 
33.300000 -124.347200 47.000000 4.509400 7.579622 3.147120 
33.300000 -124.347200 48.000000 4.496100 7.553750 3.138635 
33.300000 -124.347200 49.000000 4.482000 7.527367 3.130028 
33.300000 -124.347200 50.000000 4.467800 7.500133 3.121192 
33.300000 -124.347200 51.000000 4.453100 7.473070 3.112460 
33.300000 -124.347200 52.000000 4.437900 7.445326 3.103561 
33.300000 -124.347200 53.000000 4.422400 7.417752 3.094767 
33.300000 -124.347200 54.000000 4.406400 7.389837 3.085918 
33.300000 -124.347200 55.000000 4.390500 7.361923 3.077123 
33.300000 -124.347200 56.000000 4.374200 7.334349 3.068487 
33.300000 -124.347200 57.000000 4.358000 7.306945 3.059957 
33.300000 -124.347200 58.000000 4.341600 7.280392 3.051742 
33.300000 -124.347200 59.000000 4.325200 7.254010 3.043629 
33.300000 -124.347200 60.000000 4.309000 7.228478 3.035823 
33.300000 -124.347200 61.000000 4.292900 7.203968 3.028373 
33.300000 -124.347200 62.000000 4.277300 7.180139 3.021171 
33.300000 -124.347200 63.000000 4.261800 7.157501 3.014367 
33.300000 -124.347200 64.000000 4.246800 7.136224 3.008005 
33.300000 -124.347200 65.000000 4.232400 7.116140 3.002029 
33.300000 -124.347200 66.000000 4.218400 7.097417 2.996484 
33.300000 -124.347200 67.000000 4.205100 7.079885 2.991315 
33.300000 -124.347200 68.000000 4.192600 7.064566 2.986816 
33.300000 -124.347200 69.000000 4.180800 7.050779 2.982782 
33.300000 -124.347200 70.000000 4.169800 7.038354 2.979158 
33.300000 -124.347200 71.000000 4.159500 7.027801 2.976089 
33.300000 -124.347200 72.000000 4.150500 7.018950 2.973521 
33.300000 -124.347200 73.000000 4.142400 7.012312 2.971599 
33.300000 -124.347200 74.000000 4.135100 7.007375 2.970171 
33.300000 -124.347200 75.000000 4.128900 7.004312 2.969286 
33.300000 -124.347200 76.000000 4.123700 7.003461 2.969041 
33.300000 -124.347200 77.000000 4.119800 7.004142 2.969237 
33.300000 -124.347200 78.000000 4.116900 7.006865 2.970024 
33.300000 -124.347200 79.000000 4.115100 7.011801 2.971451 
33.300000 -124.347200 80.000000 4.114600 7.018269 2.973323 
33.300000 -124.347200 81.000000 4.115000 7.026950 2.975841 
33.300000 -124.347200 82.000000 4.116600 7.037162 2.978811 
33.300000 -124.347200 83.000000 4.119500 7.049417 2.982384 
33.300000 -124.347200 84.000000 4.123300 7.063545 2.986517 
33.300000 -124.347200 85.000000 4.128400 7.079374 2.991164 
33.300000 -124.347200 86.000000 4.134400 7.097246 2.996434 
33.300000 -124.347200 87.000000 4.141600 7.116480 3.002130 
33.300000 -124.347200 88.000000 4.149900 7.137076 3.008259 
33.300000 -124.347200 89.000000 4.159200 7.159713 3.015030 
33.300000 -124.347200 90.000000 4.169700 7.183713 3.022249 
33.300000 -124.347200 91.000000 4.181000 7.209415 3.030025 
33.300000 -124.347200 92.000000 4.193100 7.236308 3.038212 
33.300000 -124.347200 93.000000 4.206400 7.264733 3.046921 
33.300000 -124.347200 94.000000 4.220500 7.294520 3.056107 
33.300000 -124.347200 95.000000 4.235600 7.325838 3.065833 
33.300000 -124.347200 96.000000 4.251400 7.358349 3.076000 
33.300000 -124.347200 97.000000 4.268100 7.391539 3.086456 
33.300000 -124.347200 98.000000 4.285600 7.426603 3.097584 
33.300000 -124.347200 99.000000 4.304000 7.462517 3.109069 
33.300000 -124.347200 100.000000 4.323100 7.499282 3.120916 
33.600000 -124.347200 0.000000 0.000000 1.500000 1.290000 
33.600000 -124.347200 1.000000 0.000000 6.114624 2.741715 
33.600000 -124.347200 2.000000 0.000000 6.251303 2.772848 
33.600000 -124.347200 3.000000 0.000000 6.432066 2.816149 
33.600000 -124.347200 4.000000 0.000000 6.616914 2.862950 
33.600000 -124.347200 5.000000 3.592400 6.792060 2.909650 
33.600000 -124.347200 6.000000 3.672700 6.955291 2.955219 
33.600000 -124.347200 7.000000 3.778900 7.107459 2.999455 
33.600000 -124.347200 8.000000 3.887500 7.247882 3.041751 
33.600000 -124.347200 9.000000 3.990400 7.376050 3.081568 
33.600000 -124.347200 10.000000 4.086300 7.489921 3.117891 
33.600000 -124.347200 11.000000 4.175700 7.588643 3.150089 
33.600000 -124.347200 12.000000 4.258200 7.671875 3.177735 
33.600000 -124.347200 13.000000 4.333500 7.739959 3.200684 
33.600000 -124.347200 14.000000 4.400400 7.793916 3.219080 
33.600000 -124.347200 15.000000 4.458400 7.835107 3.233247 
33.600000 -124.347200 16.000000 4.507300 7.865234 3.243676 
33.600000 -124.347200 17.000000 4.547300 7.886170 3.250957 
33.600000 -124.347200 18.000000 4.579000 7.899106 3.255469 
33.600000 -124.347200 19.000000 4.603200 7.906084 3.257907 
33.600000 -124.347200 20.000000 4.620900 7.907786 3.258502 
33.600000 -124.347200 21.000000 4.633200 7.906254 3.257966 
33.600000 -124.347200 22.000000 4.640800 7.902169 3.256539 
33.600000 -124.347200 23.000000 4.644900 7.895872 3.254340 
33.600000 -124.347200 24.000000 4.645900 7.888553 3.251787 
33.600000 -124.347200 25.000000 4.645000 7.880042 3.248823 
33.600000 -124.347200 26.000000 4.642600 7.871702 3.245923 
33.600000 -124.347200 27.000000 4.638900 7.863021 3.242908 
33.600000 -124.347200 28.000000 4.634600 7.854340 3.239899 
33.600000 -124.347200 29.000000 4.629600 7.845830 3.236953 
33.600000 -124.347200 30.000000 4.624700 7.837490 3.234070 
33.600000 -124.347200 31.000000 4.619600 7.829660 3.231368 
33.600000 -124.347200 32.000000 4.614500 7.821660 3.228611 
33.600000 -124.347200 33.000000 4.609500 7.813490 3.225799 
33.600000 -124.347200 34.000000 4.604600 7.805320 3.222992 
33.600000 -124.347200 35.000000 4.600000 7.796980 3.220130 
33.600000 -124.347200 36.000000 4.595300 7.788469 3.217215 
33.600000 -124.347200 37.000000 4.590500 7.779108 3.214013 
33.600000 -124.347200 38.000000 4.585700 7.769746 3.210817 
33.600000 -124.347200 39.000000 4.580800 7.759363 3.207278 
33.600000 -124.347200 40.000000 4.575800 7.747959 3.203399 
33.600000 -124.347200 41.000000 4.570300 7.736215 3.199414 
33.600000 -124.347200 42.000000 4.564800 7.723109 3.194976 
33.600000 -124.347200 43.000000 4.558700 7.709151 3.190263 
33.600000 -124.347200 44.000000 4.552000 7.694343 3.185275 
33.600000 -124.347200 45.000000 4.545100 7.678173 3.179846 
33.600000 -124.347200 46.000000 4.537400 7.661152 3.174148 
33.600000 -124.347200 47.000000 4.529200 7.643110 3.168130 
33.600000 -124.347200 48.000000 4.520500 7.624387 3.161906 
33.600000 -124.347200 49.000000 4.511000 7.604302 3.155256 
33.600000 -124.347200 50.000000 4.501000 7.583366 3.148352 
33.600000 -124.347200 51.000000 4.490400 7.561920 3.141309 
33.600000 -124.347200 52.000000 4.479400 7.539452 3.133964 
33.600000 -124.347200 53.000000 4.467600 7.516303 3.126432 
33.600000 -124.347200 54.000000 4.455300 7.492814 3.118825 
33.600000 -124.347200 55.000000 4.442700 7.468815 3.111092 
33.600000 -124.347200 56.000000 4.429500 7.444475 3.103288 
33.600000 -124.347200 57.000000 4.415900 7.419794 3.095417 
33.600000 -124.347200 58.000000 4.402100 7.395114 3.087587 
33.600000 -124.347200 59.000000 4.388000 7.370604 3.079852 
33.600000 -124.347200 60.000000 4.373700 7.346093 3.072159 
33.600000 -124.347200 61.000000 4.359200 7.321753 3.064560 
33.600000 -124.347200 62.000000 4.344700 7.297924 3.057161 
33.600000 -124.347200 63.000000 4.330300 7.275116 3.050116 
33.600000 -124.347200 64.000000 4.315900 7.252478 3.043159 
33.600000 -124.347200 65.000000 4.301600 7.230691 3.036498 
33.600000 -124.347200 66.000000 4.287600 7.209925 3.030180 
33.600000 -124.347200 67.000000 4.274200 7.190011 3.024150 
33.600000 -124.347200 68.000000 4.260900 7.171628 3.018609 
33.600000 -124.347200 69.000000 4.248100 7.153926 3.013296 
33.600000 -124.347200 70.000000 4.235900 7.137927 3.008512 
33.600000 -124.347200 71.000000 4.224200 7.123288 3.004152 
33.600000 -124.347200 72.000000 4.213400 7.110182 3.000262 
33.600000 -124.347200 73.000000 4.203000 7.098608 2.996836 
33.600000 -124.347200 74.000000 4.193600 7.088395 2.993821 
33.600000 -124.347200 75.000000 4.185000 7.080055 2.991365 
33.600000 -124.347200 76.000000 4.177300 7.073587 2.989463 
33.600000 -124.347200 77.000000 4.170500 7.068992 2.988114 
33.600000 -124.347200 78.000000 4.164500 7.065758 2.987165 
33.600000 -124.347200 79.000000 4.159600 7.064906 2.986916 
33.600000 -124.347200 80.000000 4.155800 7.065587 2.987115 
33.600000 -124.347200 81.000000 4.153100 7.068140 2.987864 
33.600000 -124.347200 82.000000 4.151200 7.072906 2.989263 
33.600000 -124.347200 83.000000 4.150700 7.079545 2.991215 
33.600000 -124.347200 84.000000 4.151100 7.087715 2.993620 
33.600000 -124.347200 85.000000 4.152600 7.098097 2.996685 
33.600000 -124.347200 86.000000 4.155400 7.110523 3.000363 
33.600000 -124.347200 87.000000 4.159300 7.124310 3.004456 
33.600000 -124.347200 88.000000 4.164100 7.140480 3.009275 
33.600000 -124.347200 89.000000 4.170200 7.158011 3.014520 
33.600000 -124.347200 90.000000 4.177500 7.177585 3.020402 
33.600000 -124.347200 91.000000 4.185600 7.199032 3.026878 
33.600000 -124.347200 92.000000 4.195100 7.221840 3.033801 
33.600000 -124.347200 93.000000 4.205400 7.246521 3.041334 
33.600000 -124.347200 94.000000 4.216900 7.272903 3.049434 
33.600000 -124.347200 95.000000 4.229500 7.300988 3.058110 
33.600000 -124.347200 96.000000 4.242900 7.330604 3.067319 
33.600000 -124.347200 97.000000 4.257400 7.361582 3.077016 
33.600000 -124.347200 98.000000 4.272900 7.394433 3.087372 
33.600000 -124.347200 99.000000 4.289400 7.428135 3.098072 
33.600000 -124.347200 100.000000 4.306800 7.463879 3.109506 
32.700000 -124.047200 0.000000 0.000000 1.500000 1.290000 
32.700000 -124.047200 1.000000 0.000000 8.661987 3.538497 
32.700000 -124.047200 2.000000 0.000000 8.741475 3.569755 
32.700000 -124.047200 3.000000 0.000000 8.831005 3.605327 
32.700000 -124.047200 4.000000 0.000000 8.874579 3.622777 
32.700000 -124.047200 5.000000 5.089000 8.849899 3.612883 
32.700000 -124.047200 6.000000 5.135700 8.761730 3.577769 
32.700000 -124.047200 7.000000 5.188300 8.625732 3.524343 
32.700000 -124.047200 8.000000 5.213900 8.458756 3.460013 
32.700000 -124.047200 9.000000 5.199400 8.276461 3.391452 
32.700000 -124.047200 10.000000 5.147600 8.091613 3.323805 
32.700000 -124.047200 11.000000 5.067700 7.913574 3.260527 
32.700000 -124.047200 12.000000 4.969600 7.748640 3.203631 
32.700000 -124.047200 13.000000 4.862500 7.600217 3.153906 
32.700000 -124.047200 14.000000 4.753900 7.471538 3.111967 
32.700000 -124.047200 15.000000 4.649300 7.363114 3.077497 
32.700000 -124.047200 16.000000 4.552400 7.275116 3.050116 
32.700000 -124.047200 17.000000 4.465200 7.206691 3.029199 
32.700000 -124.047200 18.000000 4.389600 7.156479 3.014061 
32.700000 -124.047200 19.000000 4.325900 7.123118 3.004102 
32.700000 -124.047200 20.000000 4.274200 7.104055 2.998447 
32.700000 -124.047200 21.000000 4.234000 7.098438 2.996786 
32.700000 -124.047200 22.000000 4.204500 7.104055 2.998447 
32.700000 -124.047200 23.000000 4.184900 7.118693 3.002787 
32.700000 -124.047200 24.000000 4.173700 7.141161 3.009478 
32.700000 -124.047200 25.000000 4.170400 7.169586 3.017995 
32.700000 -124.047200 26.000000 4.173700 7.202606 3.027961 
32.700000 -124.047200 27.000000 4.182300 7.239712 3.039252 
32.700000 -124.047200 28.000000 4.195500 7.278520 3.051165 
32.700000 -124.047200 29.000000 4.212200 7.318690 3.063607 
32.700000 -124.047200 30.000000 4.231600 7.359200 3.076268 
32.700000 -124.047200 31.000000 4.253400 7.399369 3.088934 
32.700000 -124.047200 32.000000 4.276200 7.438347 3.101330 
32.700000 -124.047200 33.000000 4.299800 7.476134 3.113446 
32.700000 -124.047200 34.000000 4.323600 7.511878 3.124996 
32.700000 -124.047200 35.000000 4.347200 7.545069 3.135798 
32.700000 -124.047200 36.000000 4.370100 7.575707 3.145833 
32.700000 -124.047200 37.000000 4.392300 7.602940 3.154806 
32.700000 -124.047200 38.000000 4.413300 7.627961 3.163093 
32.700000 -124.047200 39.000000 4.432800 7.649578 3.170285 
32.700000 -124.047200 40.000000 4.450800 7.667620 3.176311 
32.700000 -124.047200 41.000000 4.466800 7.682769 3.181387 
32.700000 -124.047200 42.000000 4.481500 7.694513 3.185333 
32.700000 -124.047200 43.000000 4.494200 7.703364 3.188312 
32.700000 -124.047200 44.000000 4.504800 7.708641 3.190090 
32.700000 -124.047200 45.000000 4.513700 7.711534 3.191067 
32.700000 -124.047200 46.000000 4.520600 7.710853 3.190837 
32.700000 -124.047200 47.000000 4.525800 7.707790 3.189803 
32.700000 -124.047200 48.000000 4.528900 7.702003 3.187853 
32.700000 -124.047200 49.000000 4.530600 7.693662 3.185046 
32.700000 -124.047200 50.000000 4.530200 7.683109 3.181501 
32.700000 -124.047200 51.000000 4.528400 7.670343 3.177222 
32.700000 -124.047200 52.000000 4.525000 7.655365 3.172215 
32.700000 -124.047200 53.000000 4.520100 7.638684 3.166657 
32.700000 -124.047200 54.000000 4.513900 7.620472 3.160608 
32.700000 -124.047200 55.000000 4.506400 7.600557 3.154019 
32.700000 -124.047200 56.000000 4.497600 7.579792 3.147176 
32.700000 -124.047200 57.000000 4.487800 7.557494 3.139860 
32.700000 -124.047200 58.000000 4.477100 7.534346 3.132300 
32.700000 -124.047200 59.000000 4.465400 7.510686 3.124610 
32.700000 -124.047200 60.000000 4.453200 7.486176 3.116682 
32.700000 -124.047200 61.000000 4.440100 7.461155 3.108632 
32.700000 -124.047200 62.000000 4.426500 7.435964 3.100569 
32.700000 -124.047200 63.000000 4.412600 7.410943 3.092604 
32.700000 -124.047200 64.000000 4.398200 7.385752 3.084628 
32.700000 -124.047200 65.000000 4.383500 7.360731 3.076749 
32.700000 -124.047200 66.000000 4.368700 7.336221 3.069072 
32.700000 -124.047200 67.000000 4.354000 7.311881 3.061490 
32.700000 -124.047200 68.000000 4.339200 7.288392 3.054212 
32.700000 -124.047200 69.000000 4.324500 7.265584 3.047182 
32.700000 -124.047200 70.000000 4.310100 7.243797 3.040501 
32.700000 -124.047200 71.000000 4.295800 7.222861 3.034112 
32.700000 -124.047200 72.000000 4.282000 7.202606 3.027961 
32.700000 -124.047200 73.000000 4.268600 7.184053 3.022352 
32.700000 -124.047200 74.000000 4.255800 7.166522 3.017074 
32.700000 -124.047200 75.000000 4.243500 7.150352 3.012225 
32.700000 -124.047200 76.000000 4.231600 7.136054 3.007954 
32.700000 -124.047200 77.000000 4.220700 7.122778 3.004001 
32.700000 -124.047200 78.000000 4.210400 7.111544 3.000665 
32.700000 -124.047200 79.000000 4.200900 7.101842 2.997792 
32.700000 -124.047200 80.000000 4.192500 7.093672 2.995378 
32.700000 -124.047200 81.000000 4.184700 7.087544 2.993570 
32.700000 -124.047200 82.000000 4.178100 7.082949 2.992216 
32.700000 -124.047200 83.000000 4.172400 7.080566 2.991515 
32.700000 -124.047200 84.000000 4.167600 7.080055 2.991365 
32.700000 -124.047200 85.000000 4.164000 7.081417 2.991765 
32.700000 -124.047200 86.000000 4.161300 7.084991 2.992818 
32.700000 -124.047200 87.000000 4.159900 7.090438 2.994424 
32.700000 -124.047200 88.000000 4.159600 7.098097 2.996685 
32.700000 -124.047200 89.000000 4.160400 7.107459 2.999455 
32.700000 -124.047200 90.000000 4.162500 7.119544 3.003039 
32.700000 -124.047200 91.000000 4.165700 7.133331 3.007142 
32.700000 -124.047200 92.000000 4.170200 7.149331 3.011920 
32.700000 -124.047200 93.000000 4.175700 7.167373 3.017330 
32.700000 -124.047200 94.000000 4.182800 7.187458 3.023379 
32.700000 -124.047200 95.000000 4.190900 7.210096 3.030232 
32.700000 -124.047200 96.000000 4.200300 7.234606 3.037692 
32.700000 -124.047200 97.000000 4.210900 7.260988 3.045770 
32.700000 -124.047200 98.000000 4.222700 7.289754 3.054633 
32.700000 -124.047200 99.000000 4.236000 7.320562 3.064189 
32.700000 -124.047200 100.000000 4.250400 7.353583 3.074505 
33.000000 -124.047200 0.000000 0.000000 1.500000 1.290000 
33.000000 -124.047200 1.000000 0.000000 6.125007 2.744032 
33.000000 -124.047200 2.000000 0.000000 6.248750 2.772254 
33.000000 -124.047200 3.000000 0.000000 6.414023 2.811717 
33.000000 -124.047200 4.000000 0.000000 6.591042 2.856246 
33.000000 -124.047200 5.000000 3.598500 6.767379 2.902931 
33.000000 -124.047200 6.000000 3.671200 6.939121 2.950618 
33.000000 -124.047200 7.000000 3.768300 7.103374 2.998245 
33.000000 -124.047200 8.000000 3.872300 7.256733 3.044464 
33.000000 -124.047200 9.000000 3.975900 7.395454 3.087695 
33.000000 -124.047200 10.000000 4.076800 7.517325 3.126764 
33.000000 -124.047200 11.000000 4.173300 7.620983 3.160777 
33.000000 -124.047200 12.000000 4.263400 7.705917 3.189172 
33.000000 -124.047200 13.000000 4.344900 7.772980 3.211920 
33.000000 -124.047200 14.000000 4.416500 7.824213 3.229490 
33.000000 -124.047200 15.000000 4.477400 7.861319 3.242318 
33.000000 -124.047200 16.000000 4.527300 7.887021 3.251253 
33.000000 -124.047200 17.000000 4.566700 7.903021 3.256836 
33.000000 -124.047200 18.000000 4.596800 7.911361 3.259752 
33.000000 -124.047200 19.000000 4.618600 7.914254 3.260765 
33.000000 -124.047200 20.000000 4.633700 7.912722 3.260229 
33.000000 -124.047200 21.000000 4.643100 7.908637 3.258800 
33.000000 -124.047200 22.000000 4.648000 7.902850 3.256777 
33.000000 -124.047200 23.000000 4.649700 7.896042 3.254399 
33.000000 -124.047200 24.000000 4.648800 7.888723 3.251846 
33.000000 -124.047200 25.000000 4.646400 7.881574 3.249356 
33.000000 -124.047200 26.000000 4.643000 7.875106 3.247106 
33.000000 -124.047200 27.000000 4.639000 7.868638 3.244858 
33.000000 -124.047200 28.000000 4.634700 7.862511 3.242731 
33.000000 -124.047200 29.000000 4.630500 7.857064 3.240843 
33.000000 -124.047200 30.000000 4.626700 7.851787 3.239015 
33.000000 -124.047200 31.000000 4.622900 7.846851 3.237306 
33.000000 -124.047200 32.000000 4.619300 7.841915 3.235599 
33.000000 -124.047200 33.000000 4.616100 7.836809 3.233835 
33.000000 -124.047200 34.000000 4.613000 7.831703 3.232073 
33.000000 -124.047200 35.000000 4.610100 7.825745 3.230018 
33.000000 -124.047200 36.000000 4.607200 7.819107 3.227732 
33.000000 -124.047200 37.000000 4.604200 7.811958 3.225273 
33.000000 -124.047200 38.000000 4.601200 7.803958 3.222524 
33.000000 -124.047200 39.000000 4.597700 7.794597 3.219313 
33.000000 -124.047200 40.000000 4.593800 7.784044 3.215700 
33.000000 -124.047200 41.000000 4.589600 7.772129 3.211630 
33.000000 -124.047200 42.000000 4.584900 7.759363 3.207278 
33.000000 -124.047200 43.000000 4.579400 7.744895 3.202359 
